,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount_price,sale_price,profit,month,day,quarter
148,149,2022-05-18,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,TEC-PH-10001448,140,150,3,5,7.5,142.5,2.5,May,Wednesday,2
149,150,2022-01-23,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Chairs,FUR-CH-10000454,1580,1950,8,3,58.5,1891.5,311.5,January,Sunday,1
150,151,2023-08-21,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,OFF-BI-10002735,150,170,5,4,6.8,163.2,13.199999999999989,August,Monday,3
151,152,2023-08-31,First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,OFF-AP-10000326,140,160,5,5,8.0,152.0,12.0,August,Thursday,3
152,153,2022-10-25,First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Technology,Phones,TEC-PH-10001254,160,200,2,2,4.0,196.0,36.0,October,Tuesday,4
153,154,2022-10-07,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10001950,50,60,7,4,2.4,57.6,7.600000000000001,October,Friday,4
154,155,2023-03-25,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10002254,100,110,4,4,4.4,105.6,5.599999999999994,March,Saturday,1
155,156,2023-03-27,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10001590,60,80,6,4,3.2,76.8,16.799999999999997,March,Monday,1
156,157,2022-05-03,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10001547,10,10,3,3,0.3,9.7,-0.3000000000000007,May,Tuesday,2
157,158,2022-05-18,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10004063,380,460,2,2,9.200000000000001,450.8,70.80000000000001,May,Wednesday,2
158,159,2022-04-25,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,OFF-LA-10002475,10,10,2,3,0.3,9.7,-0.3000000000000007,April,Monday,2
159,160,2022-06-30,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Technology,Phones,TEC-PH-10004536,870,940,7,5,47.0,893.0,23.0,June,Thursday,2
160,161,2022-01-10,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002751,10,10,1,4,0.4,9.6,-0.40000000000000036,January,Monday,1
161,162,2023-11-27,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10003657,40,50,2,5,2.5,47.5,7.5,November,Monday,4
162,163,2022-02-16,Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,OFF-EN-10001990,30,30,5,4,1.2,28.8,-1.1999999999999993,February,Wednesday,1
163,164,2022-08-14,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004002,20,30,2,3,0.9,29.1,9.100000000000001,August,Sunday,3
164,165,2023-10-14,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10004441,10,10,3,5,0.5,9.5,-0.5,October,Saturday,4
165,166,2022-10-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10000822,6850,8160,8,4,326.40000000000003,7833.6,983.6000000000004,October,Sunday,4
166,167,2022-11-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,OFF-ST-10000991,250,280,3,4,11.200000000000001,268.8,18.80000000000001,November,Sunday,4
167,168,2023-11-04,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10004287,1620,1740,9,4,69.60000000000001,1670.4,50.40000000000009,November,Saturday,4
168,169,2023-06-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10002656,30,30,6,4,1.2,28.8,-1.1999999999999993,June,Friday,2
169,170,2022-10-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,OFF-AP-10002518,150,180,5,2,3.6,176.4,26.400000000000006,October,Thursday,4
170,171,2022-07-12,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10003931,120,140,3,5,7.0,133.0,13.0,July,Tuesday,3
171,172,2022-01-28,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000659,20,20,3,2,0.4,19.6,-0.3999999999999986,January,Friday,1
172,173,2023-10-10,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10001144,100,110,2,4,4.4,105.6,5.599999999999994,October,Tuesday,4
173,174,2022-10-05,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003817,290,340,7,2,6.8,333.2,43.19999999999999,October,Wednesday,4
174,175,2023-01-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10000891,50,50,2,4,2.0,48.0,-2.0,January,Monday,1
175,176,2023-04-07,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003148,20,20,4,5,1.0,19.0,-1.0,April,Friday,2
176,177,2022-04-21,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,OFF-AP-10002684,90,100,4,2,2.0,98.0,8.0,April,Thursday,2
177,178,2023-10-28,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10004698,370,400,7,5,20.0,380.0,10.0,October,Saturday,4
178,179,2022-04-18,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,OFF-SU-10002189,20,20,5,3,0.6,19.4,-0.6000000000000014,April,Monday,2
179,180,2022-03-08,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001940,0,0,1,5,0.0,0.0,0.0,March,Tuesday,1
180,181,2023-06-08,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,20,20,2,5,1.0,19.0,-1.0,June,Thursday,2
181,182,2022-06-25,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10004659,380,410,7,3,12.3,397.7,17.69999999999999,June,Saturday,2
182,183,2022-01-10,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10003273,470,500,4,5,25.0,475.0,5.0,January,Monday,1
183,184,2023-10-17,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10004896,140,150,5,2,3.0,147.0,7.0,October,Tuesday,4
184,185,2023-02-23,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,30,30,2,5,1.5,28.5,-1.5,February,Thursday,1
185,186,2022-10-19,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,10,10,2,2,0.2,9.8,-0.1999999999999993,October,Wednesday,4
186,187,2022-08-22,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,160,180,8,3,5.4,174.6,14.599999999999994,August,Monday,3
187,188,2023-10-11,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,40,40,3,4,1.6,38.4,-1.6000000000000014,October,Wednesday,4
188,189,2022-12-06,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,20,20,3,3,0.6,19.4,-0.6000000000000014,December,Tuesday,4
189,190,2023-12-09,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,820,900,4,3,27.0,873.0,53.0,December,Saturday,4
190,191,2022-07-12,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,60,70,6,4,2.8000000000000003,67.2,7.200000000000003,July,Tuesday,3
191,192,2022-06-23,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,50,50,8,5,2.5,47.5,-2.5,June,Thursday,2
192,193,2023-11-04,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,520,630,3,2,12.6,617.4,97.39999999999998,November,Saturday,4
193,194,2022-11-11,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,20,20,5,3,0.6,19.4,-0.6000000000000014,November,Friday,4
194,195,2023-01-07,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,10,10,7,2,0.2,9.8,-0.1999999999999993,January,Saturday,1
195,196,2022-10-26,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,10,10,2,5,0.5,9.5,-0.5,October,Wednesday,4
196,197,2023-11-03,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,10,10,3,2,0.2,9.8,-0.1999999999999993,November,Friday,4
197,198,2023-03-05,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,40,50,3,5,2.5,47.5,7.5,March,Sunday,1
198,199,2022-12-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,0,0,2,5,0.0,0.0,0.0,December,Wednesday,4
199,200,2022-06-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,20,20,3,2,0.4,19.6,-0.3999999999999986,June,Thursday,2
200,201,2022-12-11,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,20,20,3,5,1.0,19.0,-1.0,December,Sunday,4
201,202,2022-07-13,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,200,220,2,3,6.6000000000000005,213.4,13.400000000000006,July,Wednesday,3
202,203,2022-12-31,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,0,0,1,5,0.0,0.0,0.0,December,Saturday,4
203,204,2022-03-12,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,60,70,2,2,1.4000000000000001,68.6,8.599999999999994,March,Saturday,1
204,205,2023-10-14,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,40,40,7,3,1.2,38.8,-1.2000000000000028,October,Saturday,4
205,206,2023-07-10,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,370,440,4,3,13.200000000000001,426.8,56.80000000000001,July,Monday,3
206,207,2023-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,70,80,4,4,3.2,76.8,6.799999999999997,December,Friday,4
207,208,2023-08-08,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,120,130,2,3,3.9,126.1,6.099999999999994,August,Tuesday,3
208,209,2022-08-19,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,20,20,4,3,0.6,19.4,-0.6000000000000014,August,Friday,3
209,210,2023-12-30,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,50,50,9,2,1.0,49.0,-1.0,December,Saturday,4
210,211,2022-07-17,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,80,90,1,5,4.5,85.5,5.5,July,Sunday,3
211,212,2023-10-07,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,20,20,2,4,0.8,19.2,-0.8000000000000007,October,Saturday,4
212,213,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,20,20,2,4,0.8,19.2,-0.8000000000000007,April,Saturday,2
213,214,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,390,450,5,5,22.5,427.5,37.5,April,Saturday,2
214,215,2023-11-20,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,50,60,3,3,1.8,58.2,8.200000000000003,November,Monday,4
215,216,2023-03-31,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,1040,1190,9,4,47.6,1142.4,102.40000000000009,March,Friday,1
216,217,2022-08-29,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,80,90,2,5,4.5,85.5,5.5,August,Monday,3
217,218,2022-05-06,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,80,90,6,3,2.7,87.3,7.299999999999997,May,Friday,2
218,219,2023-08-10,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,250,300,3,4,12.0,288.0,38.0,August,Thursday,3
219,220,2023-04-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,10,10,2,2,0.2,9.8,-0.1999999999999993,April,Monday,2
220,221,2022-03-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,20,20,6,4,0.8,19.2,-0.8000000000000007,March,Thursday,1
221,222,2023-03-26,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,20,20,4,3,0.6,19.4,-0.6000000000000014,March,Sunday,1
222,223,2022-04-18,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,60,70,4,3,2.1,67.9,7.900000000000006,April,Monday,2
223,224,2023-03-17,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,410,480,4,4,19.2,460.8,50.80000000000001,March,Friday,1
224,225,2023-11-19,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,30,30,2,4,1.2,28.8,-1.1999999999999993,November,Sunday,4
225,226,2023-11-18,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,0,0,1,2,0.0,0.0,0.0,November,Saturday,4
226,227,2023-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,510,620,5,2,12.4,607.6,97.60000000000002,April,Saturday,2
227,228,2022-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,20,20,1,3,0.6,19.4,-0.6000000000000014,April,Friday,2
228,229,2022-02-17,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,130,160,2,2,3.2,156.8,26.80000000000001,February,Thursday,1
229,230,2023-10-02,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,360,390,8,2,7.8,382.2,22.19999999999999,October,Monday,4
230,231,2023-07-21,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,20,20,7,5,1.0,19.0,-1.0,July,Friday,3
231,232,2023-01-18,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,210,230,2,4,9.200000000000001,220.8,10.800000000000011,January,Wednesday,1
232,233,2023-10-19,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,510,620,3,4,24.8,595.2,85.20000000000005,October,Thursday,4
233,234,2023-09-13,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,10,10,2,2,0.2,9.8,-0.1999999999999993,September,Wednesday,3
234,235,2023-11-10,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,250,260,3,5,13.0,247.0,-3.0,November,Friday,4
235,236,2023-11-26,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,500,620,3,4,24.8,595.2,95.20000000000005,November,Sunday,4
236,237,2022-01-02,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,10,10,2,4,0.4,9.6,-0.40000000000000036,January,Sunday,1
237,238,2022-01-19,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,30,30,5,4,1.2,28.8,-1.1999999999999993,January,Wednesday,1
238,239,2023-12-13,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,340,420,5,2,8.4,411.6,71.60000000000002,December,Wednesday,4
239,240,2023-01-20,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,10,10,3,2,0.2,9.8,-0.1999999999999993,January,Friday,1
240,241,2023-04-25,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,30,30,2,3,0.9,29.1,-0.8999999999999986,April,Tuesday,2
241,242,2023-05-27,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,150,180,5,3,5.4,174.6,24.599999999999994,May,Saturday,2
242,243,2022-11-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002505,0,0,3,4,0.0,0.0,0.0,November,Tuesday,4
243,244,2022-01-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,10,10,2,3,0.3,9.7,-0.3000000000000007,January,Saturday,1
244,245,2022-04-20,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,1620,2000,7,2,40.0,1960.0,340.0,April,Wednesday,2
245,246,2022-11-09,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,150,170,2,4,6.8,163.2,13.199999999999989,November,Wednesday,4
246,247,2023-04-29,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,40,50,6,5,2.5,47.5,7.5,April,Saturday,2
247,248,2023-04-28,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,1380,1500,5,5,75.0,1425.0,45.0,April,Friday,2
248,249,2022-09-26,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,20,30,4,3,0.9,29.1,9.100000000000001,September,Monday,3
249,250,2023-08-18,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,300,320,2,5,16.0,304.0,4.0,August,Friday,3
250,251,2023-09-19,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,10,10,1,3,0.3,9.7,-0.3000000000000007,September,Tuesday,3
251,252,2022-05-28,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,3050,3350,13,4,134.0,3216.0,166.0,May,Saturday,2
252,253,2022-04-03,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,70,80,6,5,4.0,76.0,6.0,April,Sunday,2
253,254,2022-04-18,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,330,360,4,4,14.4,345.6,15.600000000000023,April,Monday,2
254,255,2022-12-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,10,10,9,2,0.2,9.8,-0.1999999999999993,December,Sunday,4
